Year,Month,sido,gugun,psg_car,van,truck,sp_car
2021,3,경상북도,포항시,222708,7970,41126,2591
2021,3,광주광역시,광산구,167846,5469,34007,1296
2021,3,광주광역시,남구,80408,2776,10361,304
2021,3,광주광역시,동구,37815,1355,4726,111
2021,3,광주광역시,북구,165887,5790,26729,858
2021,3,광주광역시,서구,126903,4459,17030,488
2021,3,대구광역시,남구,48623,1901,7489,159
2021,3,대구광역시,달서구,242454,6536,35898,896
2021,3,대구광역시,달성군,113444,3870,22174,547
2021,3,대구광역시,동구,137522,4618,23158,721
2021,3,대구광역시,북구,170590,5156,33299,743
2021,3,대구광역시,서구,57925,2277,12887,268
2021,3,대구광역시,수성구,198211,4456,18483,405
2021,3,대구광역시,중구,61570,1468,5071,74
2021,3,대전광역시,대덕구,71112,3267,17821,637
2021,3,대전광역시,동구,77032,3337,15183,442
2021,3,대전광역시,서구,186400,5655,21420,751
2021,3,대전광역시,유성구,160970,4219,17033,644
2021,3,대전광역시,중구,83460,3644,15147,436
2021,3,부산광역시,강서구,62964,2093,17125,740
2021,3,부산광역시,금정구,70815,3096,13594,809
2021,3,부산광역시,기장군,67492,2908,11782,353
2021,3,부산광역시,남구,81069,3021,13949,1763
2021,3,부산광역시,동구,45064,1206,6300,1166
2021,3,부산광역시,동래구,82025,2998,11845,354
2021,3,부산광역시,부산진구,124838,3798,15982,651
2021,3,부산광역시,북구,86439,2957,14064,340
2021,3,부산광역시,사상구,68604,2963,17295,521
2021,3,부산광역시,사하구,94538,3536,15325,423
2021,3,부산광역시,서구,24736,1112,4613,129
2021,3,부산광역시,수영구,90576,2496,7293,482
2021,3,부산광역시,연제구,87840,3031,10519,845
2021,3,부산광역시,영도구,26939,1468,4540,93
2021,3,부산광역시,중구,26733,642,7131,1769
2021,3,부산광역시,해운대구,157566,4156,15548,694
2021,3,서울특별시,강남구,215002,5300,15108,386
2021,3,서울특별시,강동구,131847,4469,15312,375
2021,3,서울특별시,강북구,63011,3482,8890,187
2021,3,서울특별시,강서구,175916,6866,20961,503
2021,3,서울특별시,관악구,102536,4178,11929,300
2021,3,서울특별시,광진구,83090,3052,12225,291
2021,3,서울특별시,구로구,121415,5615,17206,431
2021,3,서울특별시,금천구,71783,3815,13157,190
2021,3,서울특별시,노원구,134464,5022,12828,387
2021,3,서울특별시,도봉구,81071,3414,10701,276
2021,3,서울특별시,동대문구,82118,3385,12456,211
2021,3,서울특별시,동작구,93952,2955,8452,363
2021,3,서울특별시,마포구,103500,3660,11889,331
2021,3,서울특별시,서대문구,78069,3025,8179,305
2021,3,서울특별시,서초구,157615,4502,16279,382
2021,3,서울특별시,성동구,91791,3373,11020,251
2021,3,서울특별시,성북구,105144,4698,10852,215
2021,3,서울특별시,송파구,207754,6493,30778,540
2021,3,서울특별시,양천구,131531,4664,14821,610
2021,3,서울특별시,영등포구,121039,4697,19655,1234
2021,3,서울특별시,용산구,70375,2273,6711,127
2021,3,서울특별시,은평구,114328,4683,12713,328
2021,3,서울특별시,종로구,41030,3688,5133,198
2021,3,서울특별시,중구,42707,3189,6983,228
2021,3,서울특별시,중랑구,94365,4315,15081,476
2021,3,세종특별자치시,세종시,156550,4369,16822,549
2021,3,울산광역시,남구,137754,3739,19821,856
2021,3,울산광역시,동구,56551,1609,4848,146
2021,3,울산광역시,북구,103909,2703,11877,486
2021,3,울산광역시,울주군,102415,3809,23653,1184
2021,3,울산광역시,중구,88940,2584,11436,396
2021,3,인천광역시,강화군,57279,3110,10100,175
2021,3,인천광역시,계양구,281302,7281,24228,692
2021,3,인천광역시,남동구,265697,8316,33151,890
2021,3,인천광역시,동구,20072,1060,5716,376
2021,3,인천광역시,미추홀구,144364,5230,21878,1260
2021,3,인천광역시,부평구,205798,6795,26901,618
2021,3,인천광역시,서구,205752,8393,36182,1054
2021,3,인천광역시,연수구,183911,4502,14720,648
2021,3,인천광역시,옹진군,8040,636,3763,48
2021,3,인천광역시,중구,55499,2759,16928,2053
2021,3,전라남도,강진군,11805,778,7228,117
2021,3,전라남도,고흥군,19334,1371,12374,103
2021,3,전라남도,곡성군,9774,556,5219,102
2021,3,전라남도,광양시,67781,2727,16898,1983
2021,3,전라남도,구례군,9171,554,4226,63
2021,3,전라남도,나주시,48667,2533,16844,516
2021,3,전라남도,담양군,18675,1158,8709,260
2021,3,전라남도,목포시,80907,3699,15890,591
2021,3,전라남도,무안군,34896,1840,11964,213
2021,3,전라남도,보성군,35007,1362,8072,107
2021,3,전라남도,순천시,116245,4395,24599,1165
2021,3,전라남도,신안군,62687,2060,9179,168
2021,3,전라남도,여수시,109182,4603,24845,1124
2021,3,전라남도,영광군,19211,981,8359,114
2021,3,전라남도,영암군,29079,1465,11041,279
2021,3,전라남도,완도군,15522,964,9728,122
2021,3,전라남도,장성군,18282,941,8651,183
2021,3,전라남도,장흥군,12674,740,7223,89
2021,3,전라남도,진도군,10426,677,6180,56
2021,3,전라남도,함평군,37885,1288,6532,81
2021,3,전라남도,해남군,34772,2128,15220,131
2021,3,전라남도,화순군,23936,2299,8564,240
2021,3,전라북도,고창군,19130,1499,10716,122
2021,3,전라북도,군산시,110674,4245,21897,918
2021,3,전라북도,김제시,31530,1807,14129,301
2021,3,전라북도,남원시,30856,1712,12900,208
2021,3,전라북도,무주군,8306,584,4607,67
2021,3,전라북도,부안군,18363,1110,8870,124
2021,3,전라북도,순창군,9387,514,5082,58
2021,3,전라북도,완주군,38495,2317,14027,314
2021,3,전라북도,익산시,109552,5222,27196,621
2021,3,전라북도,임실군,9143,578,5057,69
2021,3,전라북도,장수군,7518,444,4507,57
2021,3,전라북도,전주시,286437,9736,39054,1163
2021,3,전라북도,정읍시,40572,2062,15521,292
2021,3,전라북도,진안군,8898,593,5027,67
2021,3,제주특별자치도,서귀포시,74441,3569,28558,365
2021,3,제주특별자치도,제주시,449355,15105,53858,1080
2021,3,충청남도,계룡시,19849,834,2295,71
2021,3,충청남도,공주시,41207,2280,13272,257
2021,3,충청남도,금산군,20275,1458,9166,126
2021,3,충청남도,논산시,44350,2794,16555,210
2021,3,충청남도,당진시,75321,3109,20190,1099
2021,3,충청남도,보령시,38760,1806,13184,290
2021,3,충청남도,부여군,22578,1604,11591,127
2021,3,충청남도,서산시,75260,3397,19979,619
2021,3,충청남도,서천군,18976,954,8149,148
2021,3,충청남도,아산시,143630,6026,25777,750
2021,3,충청남도,예산군,30832,1903,12006,229
2021,3,충청남도,천안시,282814,11252,43334,1207
2021,3,충청남도,청양군,10682,649,6486,139
2021,3,충청남도,태안군,23250,1253,10474,147
2021,3,충청남도,홍성군,39673,1887,13018,301
2021,3,충청북도,괴산군,14584,912,8084,85
2021,3,충청북도,단양군,10463,624,5291,272
2021,3,충청북도,보은군,11563,788,6827,131
2021,3,충청북도,영동군,16451,927,8209,95
2021,3,충청북도,옥천군,19080,1052,8277,140
2021,3,충청북도,음성군,43212,2538,14609,294
2021,3,충청북도,제천시,52241,2214,15108,1038
2021,3,충청북도,증평군,15603,671,3682,97
2021,3,충청북도,진천군,39729,1793,9861,212
2021,3,충청북도,청원군,9,3,8,0
2021,3,충청북도,청주시,364734,13923,58259,1813
2021,3,충청북도,충주시,91240,3849,21539,584
2021,4,강원특별자치도,강릉시,90097,3654,19137,638
2021,4,강원특별자치도,고성군,10314,581,3842,65
2021,4,강원특별자치도,동해시,37758,1666,7352,307
2021,4,강원특별자치도,삼척시,25232,1143,6912,111
2021,4,강원특별자치도,속초시,32431,1501,5835,195
2021,4,강원특별자치도,양구군,8492,439,3379,46
2021,4,강원특별자치도,양양군,11642,514,4167,75
2021,4,강원특별자치도,영월군,14505,891,6300,120
2021,4,강원특별자치도,원주시,147205,5706,27880,693
2021,4,강원특별자치도,인제군,13195,648,5011,88
2021,4,강원특별자치도,정선군,14105,821,6440,101
2021,4,강원특별자치도,철원군,16563,928,7069,83
2021,4,강원특별자치도,춘천시,114126,4495,20801,710
2021,4,강원특별자치도,태백시,16380,936,3563,125
2021,4,강원특별자치도,평창군,16714,969,8549,95
2021,4,강원특별자치도,홍천군,26498,1824,11890,190
2021,4,강원특별자치도,화천군,9527,477,3334,69
2021,4,강원특별자치도,횡성군,18170,1070,8406,127
2021,4,경기도,가평군,23530,1538,6675,142
2021,4,경기도,고양시,375932,12311,47301,1128
2021,4,경기도,과천시,23697,709,2179,60
2021,4,경기도,광명시,87602,3501,12865,272
2021,4,경기도,광주시,157871,8514,33836,780
2021,4,경기도,구리시,60732,2296,10029,266
2021,4,경기도,군포시,86772,2795,13372,438
2021,4,경기도,김포시,191866,7691,32839,1166
2021,4,경기도,남양주시,250418,9992,47285,1059
2021,4,경기도,동두천시,31778,1571,6051,128
2021,4,경기도,부천시,253865,10853,40805,946
2021,4,경기도,성남시,305128,10090,30432,1003
2021,4,경기도,수원시,461423,17408,49099,1654
2021,4,경기도,시흥시,206952,7738,41833,769
2021,4,경기도,안산시,251334,12506,47056,1202
2021,4,경기도,안성시,83124,3992,21701,1102
2021,4,경기도,안양시,179933,7142,23868,544
2021,4,경기도,양주시,88533,4529,19490,462
2021,4,경기도,양평군,47426,2696,12446,249
2021,4,경기도,여주시,47923,2980,19461,609
2021,4,경기도,연천군,16953,1018,10768,622
2021,4,경기도,오산시,94843,3810,11980,303
2021,4,경기도,용인시,421859,13138,46346,1524
2021,4,경기도,의왕시,57213,1789,8118,417
2021,4,경기도,의정부시,141706,6054,20419,576
2021,4,경기도,이천시,92855,4386,21764,784
2021,4,경기도,파주시,183735,8690,33784,610
2021,4,경기도,평택시,247649,10251,40185,1415
2021,4,경기도,포천시,68239,4086,22745,620
2021,4,경기도,하남시,107634,3346,17274,352
2021,4,경기도,화성시,383646,14072,63899,1518
2021,4,경상남도,거제시,92104,3871,12314,359
2021,4,경상남도,거창군,22801,1170,9320,241
2021,4,경상남도,고성군,18703,973,7371,146
2021,4,경상남도,김해시,229968,7916,44087,1049
2021,4,경상남도,남해군,13397,772,6304,80
2021,4,경상남도,밀양시,41288,1868,16325,761
2021,4,경상남도,사천시,44804,1942,11112,254
2021,4,경상남도,산청군,12735,689,7522,262
2021,4,경상남도,양산시,140395,5591,28572,2044
2021,4,경상남도,의령군,9736,532,5035,134
2021,4,경상남도,진주시,137332,5065,28948,729
2021,4,경상남도,창녕군,24554,1340,10486,174
2021,4,경상남도,창원시,529045,14907,62460,1819
2021,4,경상남도,통영시,42342,2277,9219,176
2021,4,경상남도,하동군,15899,711,7880,129
2021,4,경상남도,함안군,49080,1614,10513,418
2021,4,경상남도,함양군,12782,700,6522,86
2021,4,경상남도,합천군,14877,776,8393,114
2021,4,경상북도,경산시,112757,3905,24937,653
2021,4,경상북도,경주시,114091,4877,27873,729
2021,4,경상북도,고령군,13516,779,6878,109
2021,4,경상북도,구미시,184384,6788,29372,791
2021,4,경상북도,군위군,9301,505,5401,100
2021,4,경상북도,김천시,55755,2575,18236,286
2021,4,경상북도,문경시,26246,1502,10139,166
2021,4,경상북도,봉화군,10806,554,6974,75
2021,4,경상북도,상주시,35150,2073,17827,293
2021,4,경상북도,성주군,19069,934,11827,252
2021,4,경상북도,안동시,62169,2828,20495,449
2021,4,경상북도,영덕군,12500,769,6162,67
2021,4,경상북도,영양군,5805,357,3781,29
2021,4,경상북도,영주시,39848,1999,15419,328
2021,4,경상북도,영천시,42889,2189,17447,510
2021,4,경상북도,예천군,21324,928,8373,136
2021,4,경상북도,울릉군,3991,438,1389,25
2021,4,경상북도,울진군,19178,833,6652,128
2021,4,경상북도,의성군,18347,1071,12659,186
2021,4,경상북도,청도군,16811,761,8208,151
2021,4,경상북도,청송군,9491,562,5908,67
2021,4,경상북도,칠곡군,54211,2538,13879,394
2021,4,경상북도,포항시,222834,7875,40658,2614
2021,4,광주광역시,광산구,167951,5447,33958,1297
2021,4,광주광역시,남구,80408,2751,10258,307
2021,4,광주광역시,동구,38113,1337,4676,122
2021,4,광주광역시,북구,165972,5750,26619,868
2021,4,광주광역시,서구,126482,4365,16825,505
2021,4,대구광역시,남구,48752,1870,7520,163
2021,4,대구광역시,달서구,242837,6510,35820,898
2021,4,대구광역시,달성군,113800,3855,22201,555
2021,4,대구광역시,동구,137497,4586,23193,727
2021,4,대구광역시,북구,170851,5129,33237,758
2021,4,대구광역시,서구,57872,2238,12770,274
2021,4,대구광역시,수성구,198054,4429,18415,419
2021,4,대구광역시,중구,58068,1452,5032,74
2021,4,대전광역시,대덕구,71210,3249,17844,648
2021,4,대전광역시,동구,77196,3332,15224,443
2021,4,대전광역시,서구,187177,5650,21486,766
2021,4,대전광역시,유성구,161221,4216,17066,640
2021,4,대전광역시,중구,83309,3638,15120,438
2021,4,부산광역시,강서구,63362,2088,17117,733
2021,4,부산광역시,금정구,70800,3095,13617,817
2021,4,부산광역시,기장군,67728,2898,11751,357
2021,4,부산광역시,남구,81144,3009,13922,1763
2021,4,부산광역시,동구,45430,1212,6298,1161
2021,4,부산광역시,동래구,81918,2984,11808,363
2021,4,부산광역시,부산진구,124946,3759,15902,657
2021,4,부산광역시,북구,86701,2947,14004,351
2021,4,부산광역시,사상구,68639,2940,17238,516
2021,4,부산광역시,사하구,94582,3501,15232,426
2021,4,부산광역시,서구,24798,1101,4614,130
2021,4,부산광역시,수영구,90843,2482,7258,481
2021,4,부산광역시,연제구,88215,2965,10506,849
2021,4,부산광역시,영도구,26960,1468,4551,95
2021,4,부산광역시,중구,27067,632,7162,1767
2021,4,부산광역시,해운대구,158245,4126,15505,700
2021,4,서울특별시,강남구,214913,5310,15153,393
2021,4,서울특별시,강동구,132106,4462,15254,374
2021,4,서울특별시,강북구,63089,3473,8850,188
2021,4,서울특별시,강서구,176265,6793,20846,501
2021,4,서울특별시,관악구,102599,4152,11893,303
2021,4,서울특별시,광진구,83031,3046,12224,293
2021,4,서울특별시,구로구,121522,5566,17178,445
2021,4,서울특별시,금천구,71936,3804,13148,195
2021,4,서울특별시,노원구,134525,5003,12819,399
2021,4,서울특별시,도봉구,81207,3414,10673,279
2021,4,서울특별시,동대문구,82169,3374,12467,214
2021,4,서울특별시,동작구,94114,2932,8464,362
2021,4,서울특별시,마포구,104091,3645,11924,324
2021,4,서울특별시,서대문구,78063,3001,8162,306
2021,4,서울특별시,서초구,157262,4457,16163,389
2021,4,서울특별시,성동구,91943,3341,11014,253
2021,4,서울특별시,성북구,105263,4670,10829,223
2021,4,서울특별시,송파구,207654,6445,30764,548
2021,4,서울특별시,양천구,131478,4628,14785,613
2021,4,서울특별시,영등포구,121155,4664,19582,1236
2021,4,서울특별시,용산구,70397,2248,6674,128
2021,4,서울특별시,은평구,114306,4651,12657,328
2021,4,서울특별시,종로구,40992,3648,5087,199
2021,4,서울특별시,중구,42623,3082,6961,228
2021,4,서울특별시,중랑구,94482,4292,15018,479
2021,4,세종특별자치시,세종시,157096,4355,16752,559
2021,4,울산광역시,남구,137841,3691,19765,856
2021,4,울산광역시,동구,56550,1606,4829,149
2021,4,울산광역시,북구,104036,2701,11849,497
2021,4,울산광역시,울주군,102566,3777,23624,1193
2021,4,울산광역시,중구,88831,2566,11371,401
2021,4,인천광역시,강화군,50543,3082,10145,178
2021,4,인천광역시,계양구,281071,7204,24359,696
2021,4,인천광역시,남동구,265688,8294,33288,882
2021,4,인천광역시,동구,20170,1063,5689,383
2021,4,인천광역시,미추홀구,145068,5218,21791,1275
