year,month,sido,gugun,age_group,population
2021,1,서울특별시,강남구,18-29세,85350
2021,1,서울특별시,강남구,30-39세,81385
2021,1,서울특별시,강남구,40-49세,99180
2021,1,서울특별시,강남구,50-59세,80512
2021,1,서울특별시,강남구,60세이상,108405
2021,1,서울특별시,강동구,18-29세,69646
2021,1,서울특별시,강동구,30-39세,72290
2021,1,서울특별시,강동구,40-49세,74323
2021,1,서울특별시,강동구,50-59세,72233
2021,1,서울특별시,강동구,60세이상,107321
2021,1,서울특별시,강북구,18-29세,48093
2021,1,서울특별시,강북구,30-39세,38518
2021,1,서울특별시,강북구,40-49세,46530
2021,1,서울특별시,강북구,50-59세,52613
2021,1,서울특별시,강북구,60세이상,89615
2021,1,서울특별시,강서구,18-29세,96710
2021,1,서울특별시,강서구,30-39세,98706
2021,1,서울특별시,강서구,40-49세,90719
2021,1,서울특별시,강서구,50-59세,86029
2021,1,서울특별시,강서구,60세이상,133457
2021,1,서울특별시,관악구,18-29세,115915
2021,1,서울특별시,관악구,30-39세,86722
2021,1,서울특별시,관악구,40-49세,68220
2021,1,서울특별시,관악구,50-59세,68024
2021,1,서울특별시,관악구,60세이상,112076
2021,1,서울특별시,광진구,18-29세,68574
2021,1,서울특별시,광진구,30-39세,55902
2021,1,서울특별시,광진구,40-49세,52331
2021,1,서울특별시,광진구,50-59세,54458
2021,1,서울특별시,광진구,60세이상,75544
2021,1,서울특별시,구로구,18-29세,61982
2021,1,서울특별시,구로구,30-39세,62904
2021,1,서울특별시,구로구,40-49세,62999
2021,1,서울특별시,구로구,50-59세,63156
2021,1,서울특별시,구로구,60세이상,101376
2021,1,서울특별시,금천구,18-29세,40619
2021,1,서울특별시,금천구,30-39세,35474
2021,1,서울특별시,금천구,40-49세,32844
2021,1,서울특별시,금천구,50-59세,40225
2021,1,서울특별시,금천구,60세이상,58999
2021,1,서울특별시,노원구,18-29세,84901
2021,1,서울특별시,노원구,30-39세,64457
2021,1,서울특별시,노원구,40-49세,85841
2021,1,서울특별시,노원구,50-59세,87727
2021,1,서울특별시,노원구,60세이상,125252
2021,1,서울특별시,도봉구,18-29세,49257
2021,1,서울특별시,도봉구,30-39세,40721
2021,1,서울특별시,도봉구,40-49세,48275
2021,1,서울특별시,도봉구,50-59세,56837
2021,1,서울특별시,도봉구,60세이상,91285
2021,1,서울특별시,동대문구,18-29세,61781
2021,1,서울특별시,동대문구,30-39세,49944
2021,1,서울특별시,동대문구,40-49세,50441
2021,1,서울특별시,동대문구,50-59세,53221
2021,1,서울특별시,동대문구,60세이상,88276
2021,1,서울특별시,동작구,18-29세,72659
2021,1,서울특별시,동작구,30-39세,61997
2021,1,서울특별시,동작구,40-49세,58688
2021,1,서울특별시,동작구,50-59세,58279
2021,1,서울특별시,동작구,60세이상,93317
2021,1,서울특별시,마포구,18-29세,67877
2021,1,서울특별시,마포구,30-39세,64383
2021,1,서울특별시,마포구,40-49세,60825
2021,1,서울특별시,마포구,50-59세,54289
2021,1,서울특별시,마포구,60세이상,77339
2021,1,서울특별시,서대문구,18-29세,55617
2021,1,서울특별시,서대문구,30-39세,45057
2021,1,서울특별시,서대문구,40-49세,47321
2021,1,서울특별시,서대문구,50-59세,49362
2021,1,서울특별시,서대문구,60세이상,76408
2021,1,서울특별시,서초구,18-29세,63701
2021,1,서울특별시,서초구,30-39세,63085
2021,1,서울특별시,서초구,40-49세,77198
2021,1,서울특별시,서초구,50-59세,63365
2021,1,서울특별시,서초구,60세이상,87356
2021,1,서울특별시,성동구,18-29세,49650
2021,1,서울특별시,성동구,30-39세,48730
2021,1,서울특별시,성동구,40-49세,44943
2021,1,서울특별시,성동구,50-59세,47248
2021,1,서울특별시,성동구,60세이상,67383
2021,1,서울특별시,성북구,18-29세,75384
2021,1,서울특별시,성북구,30-39세,59977
2021,1,서울특별시,성북구,40-49세,69867
2021,1,서울특별시,성북구,50-59세,69541
2021,1,서울특별시,성북구,60세이상,105637
2021,1,서울특별시,송파구,18-29세,106382
2021,1,서울특별시,송파구,30-39세,110044
2021,1,서울특별시,송파구,40-49세,109224
2021,1,서울특별시,송파구,50-59세,102505
2021,1,서울특별시,송파구,60세이상,142300
2021,1,서울특별시,양천구,18-29세,70020
2021,1,서울특별시,양천구,30-39세,57632
2021,1,서울특별시,양천구,40-49세,78574
2021,1,서울특별시,양천구,50-59세,76471
2021,1,서울특별시,양천구,60세이상,99278
2021,1,서울특별시,영등포구,18-29세,64730
2021,1,서울특별시,영등포구,30-39세,69418
2021,1,서울특별시,영등포구,40-49세,56449
2021,1,서울특별시,영등포구,50-59세,57040
2021,1,서울특별시,영등포구,60세이상,88123
2021,1,서울특별시,용산구,18-29세,37144
2021,1,서울특별시,용산구,30-39세,38098
2021,1,서울특별시,용산구,40-49세,35612
2021,1,서울특별시,용산구,50-59세,37106
2021,1,서울특별시,용산구,60세이상,56850
2021,1,서울특별시,은평구,18-29세,75771
2021,1,서울특별시,은평구,30-39세,68232
2021,1,서울특별시,은평구,40-49세,76435
2021,1,서울특별시,은평구,50-59세,77199
2021,1,서울특별시,은평구,60세이상,122538
2021,1,서울특별시,종로구,18-29세,25937
2021,1,서울특별시,종로구,30-39세,19917
2021,1,서울특별시,종로구,40-49세,22132
2021,1,서울특별시,종로구,50-59세,25410
2021,1,서울특별시,종로구,60세이상,39949
2021,1,서울특별시,중구,18-29세,20185
2021,1,서울특별시,중구,30-39세,20034
2021,1,서울특별시,중구,40-49세,17960
2021,1,서울특별시,중구,50-59세,20697
2021,1,서울특별시,중구,60세이상,34347
2021,1,서울특별시,중랑구,18-29세,62420
2021,1,서울특별시,중랑구,30-39세,57979
2021,1,서울특별시,중랑구,40-49세,57740
2021,1,서울특별시,중랑구,50-59세,69436
2021,1,서울특별시,중랑구,60세이상,103827
2021,1,세종특별자치시,세종특별자치시,18-29세,44566
2021,1,세종특별자치시,세종특별자치시,30-39세,61528
2021,1,세종특별자치시,세종특별자치시,40-49세,69371
2021,1,세종특별자치시,세종특별자치시,50-59세,45466
2021,1,세종특별자치시,세종특별자치시,60세이상,53448
2021,1,울산광역시,남구,18-29세,52628
2021,1,울산광역시,남구,30-39세,42107
2021,1,울산광역시,남구,40-49세,51480
2021,1,울산광역시,남구,50-59세,61715
2021,1,울산광역시,남구,60세이상,64668
2021,1,울산광역시,동구,18-29세,20676
2021,1,울산광역시,동구,30-39세,22856
2021,1,울산광역시,동구,40-49세,26042
2021,1,울산광역시,동구,50-59세,25567
2021,1,울산광역시,동구,60세이상,34076
2021,1,울산광역시,북구,18-29세,32122
2021,1,울산광역시,북구,30-39세,34144
2021,1,울산광역시,북구,40-49세,38694
2021,1,울산광역시,북구,50-59세,38730
2021,1,울산광역시,북구,60세이상,31137
2021,1,울산광역시,울주군,18-29세,31388
2021,1,울산광역시,울주군,30-39세,25734
2021,1,울산광역시,울주군,40-49세,37193
2021,1,울산광역시,울주군,50-59세,41944
2021,1,울산광역시,울주군,60세이상,51147
2021,1,울산광역시,중구,18-29세,31068
2021,1,울산광역시,중구,30-39세,26222
2021,1,울산광역시,중구,40-49세,34148
2021,1,울산광역시,중구,50-59세,41252
2021,1,울산광역시,중구,60세이상,52327
2021,1,인천광역시,강화군,18-29세,6294
2021,1,인천광역시,강화군,30-39세,5325
2021,1,인천광역시,강화군,40-49세,7770
2021,1,인천광역시,강화군,50-59세,11920
2021,1,인천광역시,강화군,60세이상,30957
2021,1,인천광역시,계양구,18-29세,50279
2021,1,인천광역시,계양구,30-39세,37684
2021,1,인천광역시,계양구,40-49세,45582
2021,1,인천광역시,계양구,50-59세,60501
2021,1,인천광역시,계양구,60세이상,63546
2021,1,인천광역시,남동구,18-29세,81430
2021,1,인천광역시,남동구,30-39세,72068
2021,1,인천광역시,남동구,40-49세,88577
2021,1,인천광역시,남동구,50-59세,90035
2021,1,인천광역시,남동구,60세이상,112137
2021,1,인천광역시,동구,18-29세,7690
2021,1,인천광역시,동구,30-39세,6826
2021,1,인천광역시,동구,40-49세,9953
2021,1,인천광역시,동구,50-59세,10181
2021,1,인천광역시,동구,60세이상,20202
2021,1,인천광역시,미추홀구,18-29세,64355
2021,1,인천광역시,미추홀구,30-39세,55783
2021,1,인천광역시,미추홀구,40-49세,63539
2021,1,인천광역시,미추홀구,50-59세,67127
2021,1,인천광역시,미추홀구,60세이상,102488
2021,1,인천광역시,부평구,18-29세,79893
2021,1,인천광역시,부평구,30-39세,67213
2021,1,인천광역시,부평구,40-49세,77169
2021,1,인천광역시,부평구,50-59세,90010
2021,1,인천광역시,부평구,60세이상,114487
2021,1,인천광역시,서구,18-29세,84132
2021,1,인천광역시,서구,30-39세,79070
2021,1,인천광역시,서구,40-49세,95245
2021,1,인천광역시,서구,50-59세,93480
2021,1,인천광역시,서구,60세이상,95500
2021,1,인천광역시,연수구,18-29세,60944
2021,1,인천광역시,연수구,30-39세,58001
2021,1,인천광역시,연수구,40-49세,68684
2021,1,인천광역시,연수구,50-59세,64602
2021,1,인천광역시,연수구,60세이상,63669
2021,1,인천광역시,옹진군,18-29세,2952
2021,1,인천광역시,옹진군,30-39세,1895
2021,1,인천광역시,옹진군,40-49세,2374
2021,1,인천광역시,옹진군,50-59세,3597
2021,1,인천광역시,옹진군,60세이상,7804
2021,1,인천광역시,중구,18-29세,21375
2021,1,인천광역시,중구,30-39세,21233
2021,1,인천광역시,중구,40-49세,24601
2021,1,인천광역시,중구,50-59세,20481
2021,1,인천광역시,중구,60세이상,29893
2021,1,전라남도,강진군,18-29세,3438
2021,1,전라남도,강진군,30-39세,2431
2021,1,전라남도,강진군,40-49세,3755
2021,1,전라남도,강진군,50-59세,5634
2021,1,전라남도,강진군,60세이상,15614
2021,1,전라남도,고흥군,18-29세,5073
2021,1,전라남도,고흥군,30-39세,3674
2021,1,전라남도,고흥군,40-49세,6321
2021,1,전라남도,고흥군,50-59세,10167
2021,1,전라남도,고흥군,60세이상,33132
2021,1,전라남도,곡성군,18-29세,2811
2021,1,전라남도,곡성군,30-39세,1722
2021,1,전라남도,곡성군,40-49세,3008
2021,1,전라남도,곡성군,50-59세,4895
2021,1,전라남도,곡성군,60세이상,13026
2021,1,전라남도,광양시,18-29세,23478
2021,1,전라남도,광양시,30-39세,18377
2021,1,전라남도,광양시,40-49세,23761
2021,1,전라남도,광양시,50-59세,28994
2021,1,전라남도,광양시,60세이상,30732
2021,1,전라남도,구례군,18-29세,2393
2021,1,전라남도,구례군,30-39세,1657
2021,1,전라남도,구례군,40-49세,2890
2021,1,전라남도,구례군,50-59세,4577
2021,1,전라남도,구례군,60세이상,11536
2021,1,전라남도,나주시,18-29세,14289
2021,1,전라남도,나주시,30-39세,14532
2021,1,전라남도,나주시,40-49세,16559
2021,1,전라남도,나주시,50-59세,17283
2021,1,전라남도,나주시,60세이상,35531
2021,1,전라남도,담양군,18-29세,5578
2021,1,전라남도,담양군,30-39세,3682
2021,1,전라남도,담양군,40-49세,5221
2021,1,전라남도,담양군,50-59세,8190
2021,1,전라남도,담양군,60세이상,19171
2021,1,전라남도,목포시,18-29세,32390
2021,1,전라남도,목포시,30-39세,25452
2021,1,전라남도,목포시,40-49세,37260
2021,1,전라남도,목포시,50-59세,36288
2021,1,전라남도,목포시,60세이상,54879
2021,1,전라남도,무안군,18-29세,10718
2021,1,전라남도,무안군,30-39세,10414
2021,1,전라남도,무안군,40-49세,13745
2021,1,전라남도,무안군,50-59세,12940
2021,1,전라남도,무안군,60세이상,23756
2021,1,전라남도,보성군,18-29세,3596
2021,1,전라남도,보성군,30-39세,2504
2021,1,전라남도,보성군,40-49세,4161
2021,1,전라남도,보성군,50-59세,6681
2021,1,전라남도,보성군,60세이상,19790
2021,1,전라남도,순천시,18-29세,44383
2021,1,전라남도,순천시,30-39세,33165
2021,1,전라남도,순천시,40-49세,43397
2021,1,전라남도,순천시,50-59세,49242
2021,1,전라남도,순천시,60세이상,65568
2021,1,전라남도,신안군,18-29세,3279
2021,1,전라남도,신안군,30-39세,2658
2021,1,전라남도,신안군,40-49세,4273
2021,1,전라남도,신안군,50-59세,7010
2021,1,전라남도,신안군,60세이상,18505
2021,1,전라남도,여수시,18-29세,39839
2021,1,전라남도,여수시,30-39세,30945
2021,1,전라남도,여수시,40-49세,41902
2021,1,전라남도,여수시,50-59세,48531
2021,1,전라남도,여수시,60세이상,78140
2021,1,전라남도,영광군,18-29세,5942
2021,1,전라남도,영광군,30-39세,4836
2021,1,전라남도,영광군,40-49세,6537
2021,1,전라남도,영광군,50-59세,8516
2021,1,전라남도,영광군,60세이상,20241
2021,1,전라남도,영암군,18-29세,6139
2021,1,전라남도,영암군,30-39세,4729
2021,1,전라남도,영암군,40-49세,7422
2021,1,전라남도,영암군,50-59세,9435
2021,1,전라남도,영암군,60세이상,19070
2021,1,전라남도,완도군,18-29세,4571
2021,1,전라남도,완도군,30-39세,3974
2021,1,전라남도,완도군,40-49세,6198
2021,1,전라남도,완도군,50-59세,8047
2021,1,전라남도,완도군,60세이상,21069
2021,1,전라남도,장성군,18-29세,4961
2021,1,전라남도,장성군,30-39세,3614
2021,1,전라남도,장성군,40-49세,5510
2021,1,전라남도,장성군,50-59세,7461
2021,1,전라남도,장성군,60세이상,17521
2021,1,전라남도,장흥군,18-29세,3789
2021,1,전라남도,장흥군,30-39세,2752
2021,1,전라남도,장흥군,40-49세,4111
2021,1,전라남도,장흥군,50-59세,6309
2021,1,전라남도,장흥군,60세이상,16658
2021,1,전라남도,진도군,18-29세,3183
2021,1,전라남도,진도군,30-39세,2255
2021,1,전라남도,진도군,40-49세,3637
2021,1,전라남도,진도군,50-59세,5046
2021,1,전라남도,진도군,60세이상,13384
2021,1,전라남도,함평군,18-29세,2995
2021,1,전라남도,함평군,30-39세,2097
2021,1,전라남도,함평군,40-49세,3485
2021,1,전라남도,함평군,50-59세,5499
2021,1,전라남도,함평군,60세이상,15014
2021,1,전라남도,해남군,18-29세,6808
2021,1,전라남도,해남군,30-39세,5007
2021,1,전라남도,해남군,40-49세,8055
2021,1,전라남도,해남군,50-59세,11569
2021,1,전라남도,해남군,60세이상,29344
2021,1,전라남도,화순군,18-29세,8128
2021,1,전라남도,화순군,30-39세,4707
2021,1,전라남도,화순군,40-49세,8253
2021,1,전라남도,화순군,50-59세,11250
2021,1,전라남도,화순군,60세이상,22365
2021,1,전북특별자치도,고창군,18-29세,5264
2021,1,전북특별자치도,고창군,30-39세,3839
2021,1,전북특별자치도,고창군,40-49세,6190
2021,1,전북특별자치도,고창군,50-59세,9004
2021,1,전북특별자치도,고창군,60세이상,24250
